datetime,username,content,id,sentiment,annotator,annotation_id,created_at,updated_at,lead_time
2022-10-30 18:10:26+00:00,convomfs,"🤍 saranin anime yang se genre kaya jjk, naruto, demon slayer dong",7746,O,1,7747,2022-11-01T07:53:39.227848Z,2022-11-01T07:53:39.227848Z,3.567
2022-10-30 18:15:51+00:00,convomfs,Lagi pada ngapain? 💭,7745,O,1,7746,2022-11-01T07:53:35.288160Z,2022-11-01T07:53:35.288160Z,1.324
2022-10-30 18:15:55+00:00,convomfs,"🤍 sender lagi ngecrushin orang, kalo lagi berdua bawannya canggung bgt mana gw tremor parah natap mata aja gaberani huhu",7744,N,1,7745,2022-11-01T07:53:33.529992Z,2022-11-01T07:53:33.529992Z,43.157
2022-10-30 18:20:01+00:00,convomfs,🤍 SWNDER MAU DIKENALIN KE ORTUNYA PCAR SENDEEERR PLISS ADA DO'S &amp; DON'T NYA ENGGAAKK YAA,7743,N,1,7744,2022-11-01T07:52:50.074884Z,2022-11-01T07:52:50.074884Z,6.528
2022-10-30 18:21:22+00:00,convomfs,"kalo lagi sedih di jam segini, rasanya pengen mandi terus keramasan supaya kpla seger 😩 🤍",7742,N,1,7743,2022-11-01T07:52:43.183611Z,2022-11-01T07:52:43.183611Z,3.313
2022-10-30 18:25:04+00:00,convomfs,💭 kalian punya inspirasi outfit ga sih? kalo ada coba reply influencer/selebgram berhijab yg sering ngespill outfit gitu dong,7741,O,1,7742,2022-11-01T07:52:39.449783Z,2022-11-01T07:52:39.449783Z,4.894
2022-10-30 18:30:10+00:00,convomfs,"💭 kalo ada cowo yg carenya cuman pas lagi ketemu (di kampusl/pas lg nongkrong), tp setelahnya ga pernah ngechat lagi tu knpa yh",7740,O,1,7741,2022-11-01T07:52:34.138393Z,2022-11-01T07:52:34.138393Z,4.833
2022-10-30 18:31:43+00:00,convomfs,"Hi. I'm still awake and need a little advice here. Does anyone want to help me? Hehe. Jangan lupa check dm request, ya! 💭",7739,O,1,7740,2022-11-01T07:52:28.891794Z,2022-11-01T07:52:28.891794Z,84.495
2022-10-30 18:35:55+00:00,convomfs,knph sy jadi ngecrushin cowo rl kembalikan diri sy yg ngecrushin cowo kpop 💭,7738,N,1,7739,2022-11-01T07:51:04.033473Z,2022-11-01T07:51:04.033473Z,2.776
2022-10-30 18:47:56+00:00,convomfs,🤍 coba tag crush mu yang keren itu,7737,O,1,7738,2022-11-01T07:51:00.871659Z,2022-11-01T07:51:00.871659Z,1.819
2022-10-30 18:53:03+00:00,convomfs,💭 sumpah ya benci banget punya sifat cemburuan ketika sahabat kita tiba2 lebih deket sama orang lain,7736,N,1,7737,2022-11-01T07:50:58.632480Z,2022-11-01T07:50:58.632480Z,2.187
2022-10-30 19:00:28+00:00,convomfs,🤍 let's forget and forgive from the pain you've got from this month~,7735,O,1,7736,2022-11-01T07:50:56.049703Z,2022-11-01T07:50:56.049703Z,2.635
2022-10-30 19:01:41+00:00,convomfs,bm mie ayam 😭 🤍,7734,O,1,7735,2022-11-01T07:50:53.002683Z,2022-11-01T07:50:53.002683Z,1.321
2022-10-30 19:07:46+00:00,convomfs,🤍 ayo tidur kak,7733,O,1,7734,2022-11-01T07:50:51.262225Z,2022-11-01T07:50:51.262225Z,6.111
2022-10-30 19:10:14+00:00,convomfs,🤍 ngecrushin mantan gini amat ya ha ha ha,7732,N,1,7733,2022-11-01T07:50:44.752738Z,2022-11-01T07:50:44.752738Z,2.654
2022-10-30 19:10:23+00:00,convomfs,Saranin film/series yang pemeran utamanya tu pinter dong 🤍,7731,O,1,7732,2022-11-01T07:50:41.672637Z,2022-11-01T07:50:41.672637Z,2.355
2022-10-30 19:19:55+00:00,convomfs,🤍 how much i want to meet u https://t.co/qSERuwrtOJ,7730,N,1,7731,2022-11-01T07:50:38.935826Z,2022-11-01T07:50:38.935826Z,2.435
2022-10-30 19:26:00+00:00,convomfs,MAM MIE YUK 🤍,7729,O,1,7730,2022-11-01T07:50:36.089671Z,2022-11-01T07:50:36.089671Z,1.863
2022-10-30 19:31:06+00:00,convomfs,💭 guys coba sebutin merk make up/skincare yang udah bpom tpi ramah dikantong pelajar.,7728,O,1,7729,2022-11-01T07:50:33.885150Z,2022-11-01T07:50:33.885150Z,1.637
2022-10-30 19:33:52+00:00,convomfs,"💭 sblm oktober berakhir, tinggalkan pesan utk seseorang tanpa menyebutkan namanya",7727,N,1,7728,2022-11-01T07:50:31.897667Z,2022-11-01T07:50:31.897667Z,2.22
2022-10-30 19:36:45+00:00,convomfs,"💭 lagunya enak bngt, dah mana suaranya adem bener 😭😭 bikin mleyott https://t.co/81jNw5kKRq",7726,N,1,7727,2022-11-01T07:50:29.262291Z,2022-11-01T07:50:29.262291Z,1.802
2022-10-30 19:53:48+00:00,convomfs,💭 Plonga-plongo tau-tau udah pagi,7725,N,1,7726,2022-11-01T07:50:27.109426Z,2022-11-01T07:50:27.109426Z,2.902
2022-10-30 19:56:27+00:00,convomfs,"💭 Gak papa jarak kita jauh, tapi hati kita jangan",7724,N,1,7725,2022-11-01T07:50:23.830908Z,2022-11-01T07:50:23.830908Z,2.199
2022-10-30 20:01:08+00:00,convomfs,"Perasaan udah dibales, pas cek wa lagi ternyata belum kebales😭 🤍 https://t.co/6Hk0U9Gc3O",7723,N,1,7724,2022-11-01T07:50:21.255002Z,2022-11-01T07:50:21.255002Z,8.678
2022-10-30 20:02:36+00:00,convomfs,💭 dah pada bangun atau bobo belum? siapa yang mau puasa senin?,7722,O,1,7723,2022-11-01T07:50:12.177327Z,2022-11-01T07:50:12.177327Z,1.876
2022-10-30 20:08:18+00:00,convomfs,"🤍 knpsi temen gw cowo kalo ketemu mesti basa basinya nanyain cowo gw kemana, pdhl cowo gw ga temenan ama dia. yg tipikal begini tuh mksdnya nungguin kita putus trs pengen pdkt, apa emng cuma sekedar basabasi siii",7721,N,1,7722,2022-11-01T07:50:09.915397Z,2022-11-01T07:50:09.915397Z,4.96
2022-10-30 20:25:09+00:00,convomfs,"🤍 TW // 18+, NSFW, sexual assault

titipan.. https://t.co/mT0Jyo0Ooh",7720,O,1,7721,2022-11-01T07:50:04.531794Z,2022-11-01T07:50:04.531794Z,7.437
2022-10-30 21:09:46+00:00,convomfs,"💭 gais, cowokku upload ginian wajar kan ya? i mean aku tanya jangan? kenapa? atau gausah https://t.co/aIyiEUINv3",7719,O,1,7720,2022-11-01T07:49:56.713040Z,2022-11-01T07:49:56.713040Z,4.843
2022-10-30 21:15:50+00:00,convomfs,💭 guys boleh kasih saran ngga? Prefer sepatu PVN atau Sovella? Dan kenapa? Terima kasih yaa😭🙏❤,7718,O,1,7719,2022-11-01T07:49:51.473961Z,2022-11-01T07:49:51.473961Z,9.016
2022-10-30 21:34:32+00:00,convomfs,bangun tidur gini ngerasa glowing karena malemnya skinkeran. mantep euy 🤍,7717,N,1,7718,2022-11-01T07:49:42.005180Z,2022-11-01T07:49:42.005180Z,2.827
2022-10-30 21:38:23+00:00,convomfs,💭 ada yg tau apk buat baca pesan WA yg udh di hapus ga atau cara lain gitu supaya bisa ke baca udh liat google ga work thankies yoo,7716,O,1,7717,2022-11-01T07:49:38.781023Z,2022-11-01T07:49:38.781023Z,3.779
2022-10-30 21:43:16+00:00,convomfs,"🤍 pagi~ pap suhu tempat kalian dong, mulai dari sender https://t.co/9z25y2Nd15",7715,E,1,7716,2022-11-01T07:49:34.669997Z,2022-11-01T07:49:34.669997Z,59.558
2022-10-30 21:43:50+00:00,convomfs,💭 gais rekomen lip serum yang bagus buat cerahin dung,7714,O,1,7715,2022-11-01T07:48:34.711637Z,2022-11-01T07:48:34.711637Z,2.586
2022-10-30 21:48:16+00:00,convomfs,"💭 charger kalau dipake bareng-bareng jadi rusak ga sih? di rumah semua hp pake chargeran aku soalnya, mau blg ga boleh disangkanya pelit ntar:( serba salah",7713,C,1,7714,2022-11-01T07:48:31.700334Z,2022-11-01T07:48:31.700334Z,10.302
2022-10-30 21:48:42+00:00,convomfs,💭 kasih pendapat kalian yaa.. aku akhir2 komunikasinya lagi ga baik2 aja sama cwo aku. Sempet berantem juga kemarin. Baiknya langsung aku omongin apa yg aku rasa atau harus nunggu emosi dua belah pihak reda yaa,7712,O,1,7713,2022-11-01T07:48:21.000294Z,2022-11-01T07:48:21.000294Z,3.215
2022-10-30 21:56:10+00:00,convomfs,Kenapa setiap hari rasanya unmotivated banget... 💭,7711,N,1,7712,2022-11-01T07:48:17.386215Z,2022-11-01T07:48:17.386215Z,3.474
2022-10-30 22:00:55+00:00,convomfs,💭 mending nginep di rumah temen atau tidur di rumah sendirian?,7710,O,1,7711,2022-11-01T07:48:13.527641Z,2022-11-01T07:48:13.527641Z,21.83
2022-10-30 22:02:42+00:00,convomfs,🤍 Takut kepengen BAB di Sekolah 😔,7709,N,1,7710,2022-11-01T07:47:51.315608Z,2022-11-01T07:47:51.315608Z,2.833
2022-10-30 22:06:13+00:00,convomfs,💭 promo mcidi ini hari ini masih berlaku ga https://t.co/z3mDSWkuco,7708,O,1,7709,2022-11-01T07:47:48.093097Z,2022-11-01T07:47:48.093097Z,1.721
2022-10-30 22:08:50+00:00,convomfs,"💭 please recommend sender buku tentang putus asa, makasii",7707,O,1,7708,2022-11-01T07:47:46.015271Z,2022-11-01T07:47:46.015271Z,1.537
2022-10-30 22:15:03+00:00,convomfs,🤍 kalian tim yg mana? Kalo tidur hp dimatikan atau cuman pake mode pesawat?,7706,O,1,7707,2022-11-01T07:47:44.059502Z,2022-11-01T07:47:44.059502Z,3.584
2022-10-30 22:15:12+00:00,convomfs,💭 today is my sweet 17,7705,O,1,7706,2022-11-01T07:47:40.060507Z,2022-11-01T07:47:40.060507Z,3.086
2022-10-30 22:21:06+00:00,convomfs,💭 makasih yang udah jawab 💗 https://t.co/ofoKv3780Z,7704,O,1,7705,2022-11-01T07:47:36.533974Z,2022-11-01T07:47:36.533974Z,2.19
2022-10-30 22:25:47+00:00,convomfs,"💭 senin lagi senin lagiii, back to reality 😢🙂💪",7703,N,1,7704,2022-11-01T07:47:33.929191Z,2022-11-01T07:47:33.929191Z,2.405
2022-10-30 22:28:15+00:00,convomfs,lucu banget tampilan télégram ala Halloween 💭 https://t.co/Mpi4OLDrC1,7702,N,1,7703,2022-11-01T07:47:31.127944Z,2022-11-01T07:47:31.127944Z,2.083
2022-10-30 22:30:55+00:00,convomfs,"💭 ceritanya semalem emg lagi badmood sama temen, tapi dia ngeh bgt aku badmood tapi aku pgn ketemu Ya Allah kangen bgt mana LDR :( https://t.co/2YetLf95ns",7701,N,1,7702,2022-11-01T07:47:28.641964Z,2022-11-01T07:47:28.641964Z,130.289
2022-10-30 22:32:01+00:00,convomfs,💭 nmr yg udah kedaftar di sini tuh bisa diganti ga guys? Nanti bakal ngaruh ke kartu ateemnya ga? https://t.co/njnxdfuqMc,7700,O,1,7701,2022-11-01T07:45:17.932106Z,2022-11-01T07:45:17.932106Z,3.481
2022-10-30 22:35:43+00:00,convomfs,"💭 kapan ya hujan duit gitu anjir, seret bgt dompet",7699,N,1,7700,2022-11-01T07:45:14.014921Z,2022-11-01T07:45:14.014921Z,3.653
2022-10-30 22:39:36+00:00,convomfs,"Wkwkw kemaein gue upload foto lagi liburan, terus sekarang gue sakit. Mau izin ga masuk sekolah dulu takut temen-temen pada nyautin ke guru ""lah kmrn perasaan liburan"" 💭",7698,N,1,7699,2022-11-01T07:45:09.938041Z,2022-11-01T07:45:09.938041Z,3.777
2022-10-30 22:41:52+00:00,convomfs,"💭 Aku kan punya banyak file drakor di laptop, terus aku hapusin. Waktu di Recycle bin juga aku hapus permanen (niatnya supaya storage laptop aku balik ke semula seperti sblm ak download drakornya). Tapi kok ga berpengaruh ya? Storage aku tetep stuck di angka itu aja. (cont)",7697,C,1,7698,2022-11-01T07:45:05.732179Z,2022-11-01T07:45:05.732179Z,7.457
2022-10-30 22:41:52+00:00,convomfs,Gimana ya supaya bener-bener bisa hapus permanent agar storage balik lagi ke semula?,7696,O,1,7697,2022-11-01T07:44:57.859704Z,2022-11-01T07:44:57.859704Z,4.989
2022-10-30 22:41:58+00:00,convomfs,🤍 males ga sih lo punya temen yg gamau kalah bahkan soal hal kecilpun?,7695,O,1,7696,2022-11-01T07:44:49.219144Z,2022-11-01T07:44:49.219144Z,0.593
2022-10-30 22:41:58+00:00,convomfs,🤍 males ga sih lo punya temen yg gamau kalah bahkan soal hal kecilpun?,7695,N,1,7695,2022-11-01T07:44:45.552316Z,2022-11-01T07:44:45.552316Z,6.617
2022-10-30 22:47:57+00:00,convomfs,"💭 morning everyone! ada yang jago excel ga ya? soalnya sender mau minta tolong, thank youu -!!",7694,E,1,7694,2022-11-01T07:44:38.560922Z,2022-11-01T07:44:38.560922Z,3.446
2022-10-30 22:48:23+00:00,convomfs,"🤍 CW // LUKA MERAH MERAH

Guys mau tanyaa, orang kena asam urat tuh kalo kambuh kakinya bisa sampe merah2 gosong gitu kah?  Bokap ku ada asam urat dan tiap kambuh selalu merah gitu kakinya, tapi yg skrng tuh merah nya bener2 merah, bahkan betis bagian depannya sampe (cont)",7693,C,1,7693,2022-11-01T07:44:34.676066Z,2022-11-01T07:44:34.676066Z,12.113
2022-10-30 22:48:23+00:00,convomfs,"kayak gosong gitu.. dan ini udh 3 hari ga kunjung ilang merah2nya, padahal biasanya 1 atau 2 hari juga udah ilang.. itu gapapa kan ya? Masih ditahap wajar kan?😔",7692,C,1,7692,2022-11-01T07:44:22.092580Z,2022-11-01T07:44:22.100582Z,191.252
2022-10-30 22:50:03+00:00,convomfs,"🤍 love you, guys",7691,E,1,7691,2022-11-01T07:41:10.301081Z,2022-11-01T07:41:10.301081Z,1.628
2022-10-30 22:53:21+00:00,convomfs,🤍 Drop last pict on your gallery~ https://t.co/s9bkUDPa4s,7690,O,1,7690,2022-11-01T07:41:08.288243Z,2022-11-01T07:41:08.288243Z,36.163
2022-10-30 22:57:31+00:00,convomfs,"🤍 selamat pagi, salam sejahtera untuk kita semua 🫶🏻",7689,E,1,7689,2022-11-01T07:40:31.699376Z,2022-11-01T07:40:31.699376Z,1.32
2022-10-30 23:00:01+00:00,convomfs,"💭 hai kamu, gimana rasanya jadi ""everyone's crush""?, bahkan pacar ku pun ngebayi bayiin kamu😄",7688,N,1,7688,2022-11-01T07:40:29.986581Z,2022-11-01T07:40:29.986581Z,2.901
2022-10-30 23:00:23+00:00,convomfs,💭 titipan ya guys ya xixixi https://t.co/S6MISqSwDn,7687,O,1,7687,2022-11-01T07:40:26.650093Z,2022-11-01T07:40:26.650093Z,2.204
2022-10-30 23:07:37+00:00,convomfs,"💭 mau tanya gais, suhu badan 37.5 itu normal atau ngga??",7686,C,1,7686,2022-11-01T07:40:24.031167Z,2022-11-01T07:40:24.031167Z,2.699
2022-10-30 23:10:00+00:00,convomfs,"🤍 hari ini sender ulangan biologi, doaiin lancar 😥🆗",7685,E,1,7685,2022-11-01T07:40:20.928995Z,2022-11-01T07:40:20.928995Z,9.146
2022-10-30 23:10:04+00:00,convomfs,"🤍 morning after break-up ada rasa nyeseknya sendiri yaa ... happy monday semuanya, hope you have a good one!",7684,N,1,7684,2022-11-01T07:40:11.402944Z,2022-11-01T07:40:11.402944Z,3.402
2022-10-30 23:16:12+00:00,convomfs,pagii yu bantu sender [titipan] 💭 https://t.co/elwoKpEQTB,7683,E,1,7683,2022-11-01T07:40:07.586114Z,2022-11-01T07:40:07.586114Z,5.308
2022-10-30 23:18:06+00:00,convomfs,🤍 mood hari ini : tertawan hati - awdella,7682,N,1,7682,2022-11-01T07:39:55.642104Z,2022-11-01T07:40:00.091886Z,4.0120000000000005
2022-10-30 23:20:01+00:00,convomfs,"pagii, hari ini kegiatan nya apaa ajaa? 🤍",7681,E,1,7681,2022-11-01T07:39:53.017572Z,2022-11-01T07:39:53.017572Z,1.915
2022-10-30 23:24:20+00:00,convomfs,💭 sebutin 3 fun fact tentang kamu!,7680,O,1,7680,2022-11-01T07:39:50.713988Z,2022-11-01T07:39:50.713988Z,2.363
2022-10-30 23:25:38+00:00,convomfs,Awali senin pagimu dengan tugas 💭,7679,E,1,7679,2022-11-01T07:39:47.987036Z,2022-11-01T07:39:47.987036Z,2.067
2022-10-30 23:25:51+00:00,convomfs,💭 met pgie kawans,7678,E,1,7678,2022-11-01T07:39:45.480781Z,2022-11-01T07:39:45.480781Z,1.309
2022-10-30 23:30:04+00:00,convomfs,🤍 SARAN LAGU BUAT CRUSH YANG SUKA SAMA ORANG LAIN 😔😔😔😔😔,7677,O,1,7677,2022-11-01T07:39:43.752994Z,2022-11-01T07:39:43.752994Z,1.202
2022-10-30 23:30:05+00:00,convomfs,🤍 Selamat pagi anak anak,7676,E,1,7676,2022-11-01T07:39:42.127934Z,2022-11-01T07:39:42.127934Z,1.372
2022-10-30 23:36:00+00:00,convomfs,🤍 recana hari ini mau ngapain?,7675,O,1,7675,2022-11-01T07:39:40.329331Z,2022-11-01T07:39:40.329331Z,1.689
2022-10-30 23:36:08+00:00,convomfs,💭 CRUSH GUE LUCU BANGET SUMPAHH WRWRJWHSKHSDLSBGKSBDJSNBSK jadian yuk https://t.co/tjlKtVyhY8,7674,N,1,7674,2022-11-01T07:39:38.280789Z,2022-11-01T07:39:38.280789Z,1.958
2022-10-30 23:40:29+00:00,convomfs,"💭 i hate the idea of people come and go, i want they to stay or don't ever come😔",7673,N,1,7673,2022-11-01T07:39:35.928286Z,2022-11-01T07:39:35.928286Z,1.993
2022-10-30 23:40:30+00:00,convomfs,🤍 ada yg tau ga cara bedain pesan dari bot sama pesan asli dari ngl link tuh gmn?,7672,O,1,7672,2022-11-01T07:39:33.500974Z,2022-11-01T07:39:33.500974Z,1.569
2022-10-30 23:45:03+00:00,convomfs,Kalo capek piskis izin sekolah sehari gapapa kan? jujur ini gakuat bgt dari bangun tidur hawanya ga semangat kaya biasanya dan pengen nagis terus 💭,7671,O,1,7671,2022-11-01T07:39:31.552469Z,2022-11-01T07:39:31.552469Z,89.131
2022-10-30 23:45:16+00:00,convomfs,Kalian tipe orang yang gabisa denger ketypo an dari pelafalan gak misalnya kertas folio tapi temen gw nyebutnya kertas portofolio 🤍,7670,O,1,7670,2022-11-01T07:38:02.069220Z,2022-11-01T07:38:02.069220Z,7.461
2022-10-30 23:50:03+00:00,convomfs,🤍 kalian saling fllw second ig sama pacar ga?,7669,O,1,7669,2022-11-01T07:37:54.199272Z,2022-11-01T07:37:54.199272Z,2.924
2022-10-30 23:50:04+00:00,convomfs,🤍 guys Netflix ngabisin banyak paket gak? 😥,7668,O,1,7668,2022-11-01T07:37:50.869888Z,2022-11-01T07:37:50.869888Z,2.452
2022-10-30 23:55:04+00:00,convomfs,LUCUUUU INI DI LINEE 🤍 https://t.co/1SFkKxBPrL,7667,O,1,7667,2022-11-01T07:37:47.974233Z,2022-11-01T07:37:47.974233Z,5.156
2022-10-31 00:00:02+00:00,convomfs,💭 aku bosen ke rs mulu..😔,7666,N,1,7666,2022-11-01T07:37:42.434795Z,2022-11-01T07:37:42.434795Z,1.958
2022-10-31 00:06:25+00:00,convomfs,Km suka cuaca yg cerah atau yg mendung 💭,7665,O,1,7665,2022-11-01T07:37:40.071591Z,2022-11-01T07:37:40.071591Z,2.288
2022-10-31 00:06:39+00:00,convomfs,"💭 no sal ty 
kalo ga lanjut sekolah (sma), terus ikut kursus gitu dapet ijazah sma ga ya? jujur aku udh ga kuat sekolah🥲",7664,O,1,7664,2022-11-01T07:37:37.391151Z,2022-11-01T07:37:37.391151Z,2.051
2022-10-31 00:11:05+00:00,convomfs,"Kalian punya temen yang sering salah sebut barang gak? Misalnya BEM jadi BIM, folio bergaris jadi portofolio bergaris kadang bikin esmosi pas otak lagi panas disuruh mikir lagi 🤍",7663,O,1,7663,2022-11-01T07:37:34.884133Z,2022-11-01T07:37:34.884133Z,2.079
2022-10-31 00:11:06+00:00,convomfs,🤍 pagi kamu,7662,E,1,7662,2022-11-01T07:37:32.442484Z,2022-11-01T07:37:32.442484Z,1.397
2022-10-31 00:16:07+00:00,convomfs,guys alhamdulillah kmrn udah bs dibatalin. makasih ya saran2nya🙏  🤍 https://t.co/6wElNqfdgk https://t.co/nyqLG4KLLi,7661,E,1,7661,2022-11-01T07:37:30.617978Z,2022-11-01T07:37:30.617978Z,3.103
2022-10-31 00:16:09+00:00,convomfs,"Bumi bulat ❌
Bumi datar ❌
Bumi love ✅ Karena aku cinta kamu 🤍 https://t.co/uyhEnDl6RH",7660,N,1,7660,2022-11-01T07:37:27.168538Z,2022-11-01T07:37:27.168538Z,5.03
2022-10-31 00:20:05+00:00,convomfs,💭 AKU CAPE. TP GAPAPA. INGAT KATA PAK MENTRI ANAK BANGSA PASTI BISA. AYO SDIKIT LAGI /menguap https://t.co/q9g3rJhDSp,7659,N,1,7659,2022-11-01T07:37:21.719229Z,2022-11-01T07:37:21.719229Z,4.085
2022-10-31 00:20:44+00:00,convomfs,"💭 capek banget habis kemah, wajahku gosong  ㅜㅜ",7658,N,1,7658,2022-11-01T07:37:17.180343Z,2022-11-01T07:37:17.180343Z,2.379
2022-10-31 00:25:14+00:00,convomfs,"💭 guys, di appmus itu ada ga sih link-link yg kyk di spotify? misalnya iceberg, mytop10, statsforspo",7657,O,1,7657,2022-11-01T07:37:14.369045Z,2022-11-01T07:37:14.369045Z,5.167
2022-10-31 00:25:41+00:00,convomfs,met pagiii 🤍,7656,E,1,7656,2022-11-01T07:37:08.760666Z,2022-11-01T07:37:08.760666Z,1.678
2022-10-31 00:30:03+00:00,convomfs,🤍 yakinin sender gaiss:) https://t.co/nxrMr34b19,7655,O,1,7655,2022-11-01T07:37:06.640754Z,2022-11-01T07:37:06.640754Z,2.88
2022-10-31 00:30:05+00:00,convomfs,"Seru bgt, join boleh gk ya? 🤍

Cr: base sebelah. https://t.co/aNqgciQ2NQ",7654,O,1,7654,2022-11-01T07:37:03.368181Z,2022-11-01T07:37:03.368181Z,2.884
2022-10-31 00:35:30+00:00,convomfs,🤍 chatan sama lawan jenis pas punya pacar itu udah termasuk selingkuh?,7653,O,1,7653,2022-11-01T07:37:00.067839Z,2022-11-01T07:37:00.067839Z,5.015
2022-10-31 00:36:38+00:00,convomfs,"💭 Aku punya mutual. Dia ini si yg paling gak ekspos rls gitu. Kyk selalu nyindir ""pacar itu gaperlu diekspos, ss chat kek dll."" Kek???? Kalo punya prinsip sendiri ya gaperlu jatohin orang gitu gasih. Wdyt soal pacaran diekspos &amp; tdk diekspos?",7652,N,1,7652,2022-11-01T07:36:54.649801Z,2022-11-01T07:36:54.649801Z,8.869
2022-10-31 00:40:04+00:00,convomfs,🤍 Udah ngopi belom?,7651,O,1,7651,2022-11-01T07:36:45.353320Z,2022-11-01T07:36:45.353320Z,1.585
2022-10-31 00:40:08+00:00,convomfs,"ada kucing tetangga masuk ke rumah ngumpet dibawah mesin cuci 😭 gimana ya mancingnya biar keluar, blm ada yang nyari, tapi takut dikira nyuri 😭 💭 https://t.co/EC5uowTm2f",7650,O,1,7650,2022-11-01T07:36:43.340155Z,2022-11-01T07:36:43.340155Z,32.457
2022-10-31 00:45:17+00:00,convomfs,🤍 bantu ayah sender untuk memikirkannya https://t.co/8F4Iv7DB6C,7649,O,1,7649,2022-11-01T07:36:10.506988Z,2022-11-01T07:36:10.506988Z,3.363
2022-10-31 00:45:33+00:00,convomfs,💭 biar matanya gak kuning &amp; bisa putih bersih bening gitu gmn ya?,7648,O,1,7648,2022-11-01T07:36:06.735138Z,2022-11-01T07:36:06.735138Z,3.149
2022-10-31 00:50:04+00:00,convomfs,🤍 your today tmi,7647,E,1,7647,2022-11-01T07:36:03.156533Z,2022-11-01T07:36:03.156533Z,3.045
2022-10-31 00:50:59+00:00,convomfs,"pick your team:
emak emak hobi invest emas vs. anak muda hobi ngonser 🤣 🤍 https://t.co/62AuLJb9uu",7646,N,1,7646,2022-11-01T07:35:59.683013Z,2022-11-01T07:35:59.683013Z,4.413
2022-10-31 00:51:02+00:00,convomfs,💭 guys minta tolong editin yang lucu lucu gituuu mau aku post buat sg heheheh makasih yaaa 🤍🤍 https://t.co/NTR6kepDHg,7645,O,1,7645,2022-11-01T07:35:54.874903Z,2022-11-01T07:35:54.874903Z,1.086
2022-10-31 00:55:09+00:00,convomfs,"💭 titipan.
CW // tiktok.
masih pagi ya allah 😭 https://t.co/QUtNNCv5iH",7644,N,1,7644,2022-11-01T07:35:53.374897Z,2022-11-01T07:35:53.374897Z,6.258
2022-10-31 00:55:37+00:00,convomfs,"🤍 cape ngemis perhatian mulu, ayo suruh sender mundur!!!!!!!",7643,N,1,7643,2022-11-01T07:35:46.694588Z,2022-11-01T07:35:46.694588Z,28.609
2022-10-31 01:00:04+00:00,convomfs,🤍 akun twt mu mutualan sama temen rl?,7642,O,1,7642,2022-11-01T07:35:17.659242Z,2022-11-01T07:35:17.659242Z,1.715
2022-10-31 01:05:08+00:00,convomfs,"🤍 kalian perna ada difase enek ngeliat temen sendiri ga?
sender enek bgtt karna dia suka cafferr😭🙏🏻",7641,O,1,7641,2022-11-01T07:35:15.507322Z,2022-11-01T07:35:15.507322Z,7.93
2022-10-31 01:05:11+00:00,convomfs,🤍 minta sarannya ya guys https://t.co/1sx7fc7824,7640,O,1,7640,2022-11-01T07:35:07.199780Z,2022-11-01T07:35:07.199780Z,1.468
2022-10-31 01:05:11+00:00,convomfs,💭 sakit batuk ama panas bleh mkan mngga ga si,7639,O,1,7639,2022-11-01T07:35:05.310753Z,2022-11-01T07:35:05.310753Z,3.83
2022-10-31 01:10:06+00:00,convomfs,💭 belajar berdasarkan teori zaman purba 😭😭🙏 https://t.co/LykjNSrExN,7638,N,1,7638,2022-11-01T07:35:01.045782Z,2022-11-01T07:35:01.045782Z,3.167
2022-10-31 01:10:21+00:00,convomfs,"🤍 Aku simpen kontak dia udah 4 tahun lebih, dari awal dia minta dinamain kayak gitu. Dan sampe sekarang aku gatau nama aslinya siapa 😭 https://t.co/aJu4t0xmDb",7637,N,1,7637,2022-11-01T07:34:57.468062Z,2022-11-01T07:34:57.468062Z,3.133
2022-10-31 01:15:13+00:00,convomfs,"kalian klo ada info webinar² free yg umum gtu share dong. Aku ingin menambah wawasan. Ea 😎
Tia 🤍",7636,O,1,7636,2022-11-01T07:34:53.928311Z,2022-11-01T07:34:53.928311Z,6.893
2022-10-31 01:15:45+00:00,convomfs,"🤍 selamat pagi adik adik 
https://t.co/0AUeWrSxPj",7635,E,1,7635,2022-11-01T07:34:46.681601Z,2022-11-01T07:34:46.681601Z,25.529
2022-10-31 01:20:06+00:00,convomfs,💭 Guys PNS terimagaji tgl berapa sih? tgl 1 kah??,7634,O,1,7634,2022-11-01T07:34:20.741086Z,2022-11-01T07:34:20.741086Z,5.836
2022-10-31 01:20:21+00:00,convomfs,💭 heran dah ada orang berbuat baik malah kena suudzon terus itupun buktinya ga valid cuma berdasarkan asumsi,7633,N,1,7633,2022-11-01T07:34:14.461470Z,2022-11-01T07:34:14.461470Z,8.547
2022-10-31 01:20:22+00:00,convomfs,🤍 cara biar bh iphone ga cepet turun gimana guys? and wajarnya bh turun bakalan seberapa banyak dalam kurun waktu brp lama?,7632,O,1,7632,2022-11-01T07:34:05.478866Z,2022-11-01T07:34:05.478866Z,3.868
2022-10-31 01:25:07+00:00,convomfs,"🤍 fyi, 61 hari lagi udah 2023.",7631,E,1,7631,2022-11-01T07:34:01.190622Z,2022-11-01T07:34:01.190622Z,4.421
2022-10-31 01:25:08+00:00,convomfs,💭 gais enaknya pake iPad atau laptop kalo buat kuliah? sender bingung bgt..,7630,O,1,7630,2022-11-01T07:33:56.376836Z,2022-11-01T07:33:56.376836Z,2.823
